danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.317,0.94,-9.713,0.142,0.000699,0.84,0.391,0.0754,112.506,6M6uFcep2f8DhHz4RNoBvJ,285000
0.232,0.903,-6.804,0.125,1.67e-06,0.9,0.0438,0.0444,109.977,6KC4FdF81HpdfUHkVU8ML7,59027
0.222,0.984,-5.871,0.0565,1.96e-06,0.502,0.24,0.076,104.346,2I0caLwd3Rc84Hr147WH6S,289803
0.486,0.918,-4.706,0.133,0.00202,0.0177,0.33,0.162,124.943,3jnUt2EgYD503i6qaYjS1T,354347
0.19,0.971,-5.581,0.226,0.000152,0.848,0.0548,0.115,96.51,38kRxXRL2FbAM2mHZ2tqSQ,228587
0.599,0.978,-6.693,0.0403,0.000193,0.815,0.112,0.0445,133.012,0I7ggM44AhOpWIZCM02HtP,440302
0.74,0.84,-9.41,0.0523,0.000635,0.896,0.113,0.235,121.996,19kfGj8ZTjo9JCMaqdQrQF,262014
0.702,0.615,-10.838,0.0389,0.133,3.77e-06,0.109,0.951,121.549,48LUgtVmGtV2YTRUxcPwrA,210560
0.576,0.999,-7.841,0.0656,5.53e-05,0.825,0.16,0.0364,151.999,0xrSOidin8zCsatmmdhUhQ,322573
0.871,0.798,-5.704,0.0952,0.131,1.2e-06,0.0682,0.96,136.456,3sgHiiSR5V8V97FiQtne0u,160627
0.655,0.668,-9.261,0.0291,0.13,0.0,0.103,0.784,137.04,3iejSydnQ7prScI1hVEtKo,225942
0.7,0.748,-6.044,0.0434,0.127,0.0,0.0941,0.631,111.939,4cZ3UsiKd1kUQIaq4BFIj2,182920
0.617,0.526,-12.512,0.0379,0.048,0.000526,0.0225,0.967,170.543,6RlsRsjrJNZRqwgIDgeXY1,188573
0.678,0.825,-5.177,0.0366,0.00537,0.617,0.0939,0.052,99.96,1N14e2mHj9gXlVkFUG0t4Y,244820
0.572,0.985,-1.861,0.153,0.0839,0.593,0.109,0.0577,100.003,6M8EMAnTPPnZN58u94iPzg,285600
0.582,0.493,-12.95,0.0887,0.813,0.0,0.307,0.889,142.712,3qnUlXAOovDEwbb1t00NfG,539293
0.548,0.875,-1.766,0.21,0.381,1.03e-05,0.0908,0.924,77.513,3OUo6tpqi3fVdbBoJoo8Kb,211355
0.833,0.746,-6.344,0.16,0.623,1.27e-05,0.036,0.708,100.008,1Ur54HzTsoPVweL7Ybalq1,200400
0.863,0.851,-6.167,0.191,0.103,1.38e-05,0.197,0.652,123.951,693359DlfpvoEfIYleKs05,271910
0.655,0.741,-7.301,0.0627,0.106,0.0,0.117,0.563,167.981,51Xxmn1lisK5rCNjNAuP41,271151
0.471,0.855,-7.742,0.0421,0.00812,4.36e-06,0.302,0.672,142.771,3UhT4S5MOPmP05jQLQCNow,222467
0.57,0.16,-19.384,0.0372,0.432,0.0,0.133,0.469,100.724,0wEHXrtU3KR5jOZXoBJWWs,185427
0.706,0.544,-10.19,0.351,0.013,0.0,0.0851,0.26,125.029,1OCjwxl69mf470yUreufYs,124747
0.264,0.715,-6.501,0.0944,0.00145,0.018,0.4,0.178,119.503,3z2NkwWhLMq8mFKL2UAzEZ,151404
0.529,0.989,-3.981,0.0529,0.00146,0.829,0.242,0.789,157.076,2zZMMgkvF5CxLvn7eBV6Ef,244533
0.822,0.505,-6.612,0.065,0.126,0.0,0.0525,0.961,158.058,0PEi0O5RurIOhIjxS3tPXe,178390
0.682,0.586,-10.984,0.0959,0.346,0.0648,0.0884,0.865,118.567,3GlWQKV9uiSui0AoOZ8PaM,286960
0.667,0.544,-10.168,0.0304,0.199,1.01e-06,0.234,0.843,127.746,04yO1WqGaIxTk3QJIVyncw,204400
0.496,0.933,-4.228,0.104,4.44e-05,9.24e-05,0.18,0.214,89.98,1nADMP9jaBAMmQ3s69U3bL,158933
0.818,0.665,-6.618,0.301,0.142,0.0,0.09,0.348,91.005,7cZZGTSEwfmT8Dg5k3duqs,171468
0.48,0.994,-2.184,0.214,4.58e-05,0.0,0.0849,0.0558,119.933,0Z1rRHX1IKgw6SruS10tqx,241594
0.5,0.988,-5.021,0.181,0.000337,0.0,0.141,0.337,134.968,176fEB2n3bJSk2RyaEoutu,208947
0.435,0.996,-4.241,0.156,6.38e-05,0.278,0.185,0.179,128.945,0bXO4bIaVyy9N85GEE1ft9,161947
0.499,0.585,-7.054,0.0293,0.419,0.0178,0.148,0.405,75.011,3KjhFWB3qDruENEe6t5w3Z,272400
0.636,0.56,-5.67,0.0283,0.393,0.0,0.368,0.5,128.076,0XouAm93oemdV607wmzdbg,247466
0.596,0.547,-6.792,0.0285,0.845,0.0,0.299,0.442,131.908,5TbEer72zNmyZy9wMhAwQF,234000
0.862,0.597,-6.518,0.0499,0.282,0.0,0.0712,0.48,130.066,0Wo2LdP938emjHjvrEmOlM,177493
0.699,0.544,-4.996,0.0684,0.179,0.0,0.452,0.25,95.015,28esCmoTuzaiNsrStp3tsF,189474
0.508,0.764,-4.05,0.033,0.0285,0.00119,0.0867,0.4,134.044,2xnAn7xxR2Ohxt1UuQudpC,324440
0.695,0.729,-5.551,0.0307,0.214,1.69e-06,0.256,0.759,110.007,6UigtZs8GPSiH1ckOfoagk,268500
0.495,0.799,-6.077,0.0301,0.009,0.00303,0.607,0.351,100.019,0ogLgVg1RY7IGyrp1B8g4X,293700
0.442,0.167,-11.707,0.027,0.747,0.872,0.119,0.262,83.901,05KKLdOcU0BGxyDmBeznzY,450827
0.57,0.549,-6.013,0.025,0.0388,1.06e-05,0.151,0.206,146.015,0zRI8jHpxsK2ArBW07pj7E,298841
0.838,0.635,-5.929,0.0398,0.136,0.0,0.0709,0.96,97.051,70DE8f3cq3auql4JMrF0Qg,191500
0.717,0.678,-5.114,0.033,0.769,2.26e-06,0.104,0.173,92.988,3DVEUIHPmwwIaRcrk6kSkm,211613
0.618,0.674,-10.431,0.0389,0.751,3.7e-05,0.0453,0.908,103.362,5JpbJ08db8r4eUTTw8Saey,156507
0.503,0.91,-4.932,0.0476,0.003,0.0,0.304,0.596,142.155,3YwYNPi66IiEM4TRZY2mfg,267827
0.619,0.525,-7.325,0.0331,0.694,0.0,0.0592,0.453,143.983,00XanJ45ZKa5mqOTltumHP,264920
0.385,0.304,-20.555,0.0505,0.922,0.911,0.12,0.829,156.752,5zoQb9hPtVn7u4rtCgs3WJ,115307
0.745,0.615,-6.469,0.263,0.498,0.0,0.521,0.816,139.968,4vp7mnOPf13fLUztFDqp2a,237004
0.729,0.752,-5.009,0.0349,0.34,0.0,0.0925,0.716,90.012,4cBBAabMUztNQOMChTtegm,274667
0.545,0.44,-9.289,0.0325,0.844,8.02e-05,0.111,0.265,176.089,4ZCAgSJQoPZxSglL0BOWYN,245094
0.502,0.976,-5.462,0.128,1.17e-05,0.341,0.0534,0.128,98.525,7nPbSh5cd1N6ySOrmgNQch,298005
0.55,0.534,-13.934,0.0305,0.0585,0.884,0.113,0.232,95.654,4Hh6f00igfhPvEeai7wOH9,213693
0.44,0.0444,-22.712,0.0617,0.957,0.0,0.0827,0.0863,77.446,0FN1AYfI8U1JuNTKGMKkX2,3652000
0.196,0.445,-17.28,0.0945,0.982,0.954,0.697,0.154,89.641,7osEgWW0fkuz4mGYzkRGsN,178240
0.13,0.969,-8.499,0.162,1.71e-06,0.829,0.112,0.195,172.631,305HmCA4kZ0KTMQIqIJ6LJ,125600
0.302,0.805,-11.395,0.0967,0.000849,4.19e-06,0.151,0.578,112.766,6lWFQo5NuR3y8Q6CHIRatA,275387
0.393,0.992,-1.109,0.156,2.76e-05,0.00265,0.1,0.255,175.037,2rde0CoQep8VEYrDlGAwKX,279771
0.484,0.666,-6.35,0.0339,0.951,0.000815,0.0981,0.611,105.825,7IUVR92OTKOoC0jjeCMx97,142200
0.613,0.929,-5.619,0.0615,0.0473,8.23e-05,0.254,0.556,130.04,3RqR5MqTnhb5VAzGbE010U,221987
0.255,0.233,-18.158,0.0506,0.993,0.952,0.154,0.0362,132.163,3vuSxwESB1IZFQlSLrPTfT,381787
0.873,0.7,-5.434,0.0457,0.612,1.95e-05,0.358,0.676,102.07,2UJcn8ZMK8awwioTWH6qwQ,264706
0.0838,0.0347,-23.714,0.0443,0.976,0.627,0.108,0.0374,65.254,2P4L4o1a8hCfr7O4rnB44D,455707
0.689,0.481,-8.018,0.0497,0.29,8.59e-05,0.344,0.97,143.192,3z28OInYw3qTEIcglH7OOX,192105
0.614,0.693,-5.529,0.0666,0.527,0.0,0.0767,0.862,76.946,3yvOQegAmp6Mpp6cWuRRs1,292127
0.828,0.456,-7.81,0.0409,0.0824,0.85,0.125,0.464,124.0,6Mny6ZFWZY1nBtsWl0o2Ay,284790
0.56,0.509,-9.953,0.0373,0.11,0.0127,0.115,0.354,123.142,2UxrK7r4cyQOSh7wvdQTe1,232000
0.677,0.897,-5.242,0.0461,0.281,0.0,0.068,0.815,90.982,5fHXbmrx8mfOT1wfSa1Nc8,273400
0.471,0.287,-12.445,0.0354,0.811,0.0105,0.367,0.604,136.356,6vUMnIHarxGAtz6Q5jriva,126600
0.63,0.465,-8.862,0.0571,0.0676,2.01e-05,0.106,0.966,92.456,6Q3EaGR60vRj9nntqIslqo,179306
0.878,0.786,-4.769,0.166,0.315,0.0025,0.234,0.811,120.173,01BN8m09yMyhKHJL3PDUzC,164312
0.319,0.836,-5.168,0.0489,0.0306,0.695,0.119,0.263,159.929,3KXwqrLWypbKLzRZiKyapk,570000
0.725,0.543,-8.418,0.0457,0.13,7.53e-05,0.104,0.307,89.995,07D0H4cb2rlE0BDhvRtnhP,272649
0.579,0.528,-5.821,0.0428,0.179,0.0,0.0732,0.898,106.598,6H77fVz8GqEokG40gA8LIR,219037
0.165,0.0436,-27.528,0.0498,0.963,0.935,0.0845,0.0381,141.129,3rw3uYUoKicjBxUW7EigtS,835169
0.689,0.703,-4.591,0.0494,0.638,0.0,0.379,0.753,140.059,1yPLqI0hjlXK9SSEExpNz2,300000
0.754,0.214,-13.707,0.0372,0.973,0.00926,0.107,0.721,119.617,27Gqrcetxl6L6UOyhKrLwo,192213
0.567,0.576,-8.496,0.0352,0.449,6.73e-06,0.107,0.602,105.983,3MXJ0N4JpRiCisG63kdMY7,156267
0.761,0.528,-10.615,0.122,0.00246,0.000181,0.154,0.328,146.048,5fYfBqUiznwdTvDUwBP6QF,134520
0.671,0.815,-4.819,0.0361,0.0735,0.0482,0.201,0.552,128.047,6PO1nj4pQJrssT6172XaOW,306250
0.48,0.302,-14.425,0.0403,0.544,0.842,0.262,0.667,95.959,2Yvfu54h59BWvkSfq9eu1T,179235
0.799,0.834,-7.527,0.294,0.561,0.0,0.709,0.867,124.427,2npTBqgboaBWDCHa7oFSEb,174627
0.367,0.437,-8.35,0.0314,0.586,0.032,0.206,0.809,168.608,0iWEIhCpho5y719HmbcFOj,134733
0.604,0.108,-19.051,0.0421,0.88,0.0158,0.125,0.852,164.702,1Bqxrcrx2q1nrHDn4aWTV4,203533
0.343,0.072,-13.339,0.0355,0.968,4.81e-06,0.0894,0.287,105.826,21ts3PseOhGNfY01TAab6V,277656
0.717,0.37,-10.119,0.0365,0.763,0.0,0.424,0.881,99.425,5RKPe1oN9lGayUCKn00fYi,155388
0.579,0.188,-14.472,0.0299,0.82,0.000901,0.0969,0.324,127.022,5ml0tnml9gm5tI2ZgVnX52,250400
0.707,0.303,-12.853,0.0351,0.927,1.25e-05,0.126,0.85,118.139,1a875BCrdbe3Qvoa6oZQBZ,177667
0.806,0.659,-9.383,0.0659,0.0344,0.807,0.128,0.965,102.016,1IuyesJyrJgiflLNoXjVuT,173717
0.47,0.141,-9.681,0.036,0.894,0.0,0.258,0.32,127.461,1UaDGQIXdvTj3oLAZWx10T,167227
0.696,0.725,-7.601,0.306,0.161,0.0,0.357,0.952,79.824,46dzT7EG3GqazR9ryYyw2O,158979
0.576,0.82,-7.719,0.0752,0.72,0.369,0.111,0.86,168.12,0XSHcO8JNMSA8kXvppB5bS,168120
0.77,0.58,-10.428,0.0475,0.757,0.842,0.0378,0.989,121.263,3tWTiB1TtFpSQlr2iJxrRn,198960
0.741,0.683,-7.767,0.067,0.135,0.0,0.171,0.883,91.576,19FG153t1MdozcTZHi8guM,181773
0.583,0.48,-6.832,0.0255,0.175,0.0343,0.108,0.462,78.676,4NhEFW31hBXB4KDi5fsxTU,187440
0.591,0.528,-10.188,0.135,0.73,0.0,0.17,0.647,78.986,0QasLdXWzd4rJLpdYyPGNZ,138600
0.395,0.288,-16.916,0.0486,0.995,0.0,0.124,0.888,170.16,5M3cUXPTWlkvS2Un9JEFQ7,144000
0.562,0.968,-3.999,0.0308,0.00292,0.908,0.0876,0.463,139.999,6eYjUe4LXsV5u76ymGObqS,241520
0.48,0.864,-5.663,0.182,0.0161,0.192,0.19,0.0714,140.033,2wG2zxj4G6A5NuYBfKkCY1,392425
0.815,0.611,-6.137,0.0644,0.0515,0.274,0.338,0.299,141.997,6imZUICpik2ZVecP0MO3aF,229437
0.401,0.964,-4.499,0.216,0.00135,0.0,0.12,0.218,139.212,5mTZwueMEitw4xNE2gwmls,219587
0.776,0.717,-4.897,0.0836,0.115,0.00755,0.327,0.828,139.995,6GoLARmR2OZl2EldehFrsA,232807
0.76,0.595,-6.366,0.0391,0.00544,0.0,0.241,0.361,131.497,03tqyYWC9Um2ZqU0ZN849H,263773
0.463,0.554,-6.571,0.212,0.101,0.0,0.112,0.231,141.231,1xX2G8TDhFha6DyMGbHDHK,264468
0.6,0.7,-8.488,0.387,0.212,1.66e-06,0.136,0.658,105.127,4PPJGEVQp8oe09UxG7Vda7,213133
0.882,0.777,-4.445,0.0504,0.354,0.0,0.135,0.533,121.985,0OWcpVA83HI8Pb5DybDuoX,456940
0.745,0.47,-7.693,0.0489,0.0151,0.0,0.0709,0.589,111.977,5owa9sHRDBAS2cLuV206xy,152000
0.828,0.473,-7.081,0.0684,0.114,0.781,0.143,0.241,144.05,76H1wnU1AwWjQ2tWKeG1xg,148977
0.795,0.62,-5.507,0.247,0.222,0.0,0.112,0.514,94.989,1d3mQY9cJeyx0EMxBkXORn,444632
0.807,0.276,-11.199,0.171,0.745,0.0,0.109,0.358,92.482,6OPqR2PJZpPlWVZ4IOyljf,150932
0.693,0.69,-5.796,0.0346,0.206,0.0,0.0815,0.352,114.965,0ToPj749UPF7MGE6KDyrIp,162783
0.731,0.704,-6.429,0.107,0.193,0.00117,0.188,0.339,140.028,1xWL9bMf3z7zBTaSv8BLOd,186595
0.856,0.593,-5.048,0.0632,0.0374,5.36e-05,0.0912,0.55,92.005,5gSWDoV6bzZxw4sCz55nRg,201080
0.575,0.678,-5.737,0.297,0.0017,0.0,0.223,0.193,113.316,3ot9RtXQC0mvwQJ47ns1Ak,171118
0.753,0.388,-10.817,0.0543,0.14,0.0,0.0764,0.708,123.94,0IlSLH0ymezHJdmVMIjOsl,164070
0.721,0.629,-7.583,0.25,0.133,0.0,0.348,0.272,92.702,6pQlS7sD1ImR1SPh2KwGho,289042
0.746,0.492,-9.373,0.237,0.204,0.0,0.0938,0.326,159.653,3uU1cpZqsVHEoxUFMQDLe1,146654
0.758,0.695,-5.453,0.101,0.237,0.0,0.0817,0.746,147.081,3J2dWPo6aN0mwJFcg1aW4e,264057
0.794,0.567,-6.487,0.035,0.399,3.77e-06,0.0919,0.299,105.98,7qADAhkEs9vv3ll4hP8ybC,220896
0.798,0.736,-4.892,0.052,0.374,0.000122,0.12,0.692,127.057,4HEoyZ560CdDP3CsjrQIC7,202205
0.715,0.615,-5.475,0.0686,0.41,0.0,0.126,0.52,140.977,1XDBrOUa5swy7lhO06mggm,227291
0.853,0.429,-10.868,0.319,0.417,1.16e-06,0.112,0.313,82.061,44glimFbUPklNA2Jgvg2mm,186013
0.593,0.833,-4.206,0.177,0.0474,0.0,0.214,0.347,170.918,2KTkK87bVywhsBfgsXOQ0Q,141053
0.583,0.667,-5.564,0.0566,0.524,0.00585,0.112,0.668,79.998,7eZWLd1k4nJmu4EIhE5spB,170891
0.703,0.667,-4.664,0.0648,0.479,0.0,0.128,0.469,93.956,6zbZr7j9rkkaycv8lOoWmi,221146
0.512,0.523,-11.01,0.396,0.0879,0.0,0.308,0.323,132.172,7MOKGeIdgQKMR794GRzIP7,145455
0.932,0.57,-7.616,0.267,0.0675,0.0,0.0916,0.291,102.017,5KEpflyct0AqX7H7GVlQVj,134184
0.812,0.266,-12.18,0.0493,0.0322,1.56e-05,0.103,0.298,121.966,6ou4s6ejFgHcjpA1uPRoeN,125902
0.838,0.79,-1.602,0.108,0.431,3.33e-06,0.184,0.962,92.927,1DxEbt6OSbrkRthk6pjZue,161452
0.492,0.324,-12.288,0.207,0.8,0.0,0.111,0.442,86.396,1fcIC2i4BeqYTZWKDjyeC9,172875
0.91,0.499,-8.401,0.2,0.601,2.79e-05,0.104,0.596,93.974,5FV4cz9EHM2zeTDfHPyyzf,219601
0.64,0.644,-6.583,0.245,0.606,0.0,0.168,0.648,99.186,0n81yw2IFUG6imbKQbd1hT,273659
0.571,0.523,-9.101,0.122,0.0252,3.41e-06,0.149,0.207,106.319,3pssrlLEYML2bdUvvfTc3B,138000
0.314,0.996,-2.702,0.117,0.00446,0.00081,0.16,0.219,103.27,1Oc8yBhRJi4iyunpCCREkt,157440
0.214,0.209,-17.976,0.0428,0.992,0.000393,0.299,0.167,99.146,4tqr1ci28QJJk9O80mI8oc,243293
0.553,0.662,-7.317,0.0421,0.651,0.693,0.143,0.962,119.908,2zhvn0hNeW6F0EdCCveMLh,169187
0.466,0.564,-9.706,0.0304,0.0368,0.88,0.092,0.526,109.102,5mBp3gEr9UfkWjFWYgVcRl,205853
0.867,0.569,-11.347,0.103,0.000128,0.0523,0.0996,0.594,125.009,4veLoBuQWRGbFb5Ueo64t7,413866
0.513,0.334,-15.627,0.0384,0.775,0.411,0.112,0.245,108.045,5Y7GxepUYqFROVB5DRr1R8,217267
0.682,0.566,-12.625,0.0281,0.431,0.0,0.182,0.964,133.082,0dXrio1oYDvqi4EpC1Dk3X,171987
0.56,0.568,-6.792,0.176,0.122,0.0,0.067,0.205,98.471,292zkVbfcsChUsLbjkiUXY,181244
0.949,0.473,-6.617,0.203,0.289,0.0,0.0617,0.815,126.017,7dF3zNNoTlmLcNUjtdgHJs,185918
0.37,0.715,-3.589,0.0287,0.0526,0.000498,0.271,0.393,77.995,5y5C6u6UpQDhFbtlclEf8d,284891
0.769,0.542,-7.01,0.0792,0.244,0.0,0.0664,0.881,98.629,1BUAXjtLb3eo0CTnrNKBB9,153565
0.649,0.601,-6.665,0.0354,0.384,0.0,0.0687,0.844,137.689,3UdaXeURX0r4MJP59KSDa1,206533
0.746,0.855,-7.097,0.0412,0.216,0.845,0.0882,0.582,125.954,4OJBmFzo7i8Qa38ExrxwE8,328266
0.834,0.775,-6.144,0.18,0.00694,2.44e-05,0.476,0.767,133.982,6A96JQxi0ajdhp9941F2de,220227
0.717,0.84,-7.848,0.0604,0.00949,0.829,0.0744,0.663,141.765,5dqBcqwU3WF7vOi8umwp9J,327773
0.517,0.755,-11.289,0.031,0.015,0.00605,0.148,0.683,136.548,56C8jz11WNH1PM677aq6ez,274053
0.305,0.622,-8.318,0.044,0.000407,0.0492,0.119,0.662,98.995,7IpF9kDxZtmg3ykh1uCarm,319552
0.777,0.72,-6.162,0.0803,0.778,0.0,0.069,0.96,163.905,37nXsqE1XW0cxOQvIMsmFc,266787
0.365,0.571,-7.016,0.0356,0.123,0.0106,0.281,0.703,92.085,7l0kAwlnFbbtUKSeeecr5g,236787
0.616,0.841,-4.779,0.076,0.0559,0.00217,0.417,0.714,110.029,5YdnOm5990Kfq1Jodws98B,154561
0.784,0.727,-7.633,0.0304,0.316,0.0411,0.226,0.799,104.049,5RGusVzPYCMvMEWnEUUvvJ,256773
0.415,0.125,-15.98,0.0489,0.895,0.00182,0.171,0.14,77.595,2vhwNpHlTFGSwGffxVMIuM,304533
0.328,0.517,-4.19,0.0277,0.267,9.91e-06,0.105,0.222,135.121,2rn1hiwxoqjzlWLlBTnLtL,210788
0.753,0.29,-16.637,0.0495,0.958,0.793,0.0898,0.647,109.919,6flh1EcwIr4ZHZyd5wAADH,189273
0.541,0.139,-21.566,0.0475,0.926,0.0,0.258,0.709,80.711,0zWJVDKNHxttDZwFJYG7Dx,177933
0.579,0.0952,-16.557,0.0355,0.907,0.000455,0.0928,0.251,112.93,2A0ZLZ2Bixhcnf9Jkdh5Xp,278825
0.608,0.491,-9.2,0.0305,0.851,0.0,0.119,0.194,134.019,7LfnOCbmwrCp6g0PVWlbzL,183853
0.624,0.716,-10.697,0.0374,0.736,0.0,0.315,0.961,83.167,3T4zow8ial809ciFETZ6wM,162867
0.81,0.465,-13.289,0.054,0.282,0.00216,0.0899,0.253,95.133,2LQwuRI1h4Q4qk4HzK9zE2,186347
0.493,0.508,-9.157,0.0558,0.595,7.6e-06,0.152,0.558,124.586,0NlxsuO9fKJGL1c1l13tZ0,229587
0.586,0.971,-3.079,0.171,0.000447,2.95e-05,0.0602,0.479,105.041,5Ep5ncHR6Tbv5ryKSRjYwr,164744
0.685,0.433,-12.028,0.0368,0.22,0.0,0.0338,0.961,120.025,3c7cdu1xfv9AmuM5FnnGHb,262802
0.474,0.357,-11.778,0.054,0.189,1.79e-05,0.0834,0.739,89.972,5WtnEUPWqysh34i3Sx5p7C,201480
0.418,0.544,-7.745,0.0532,0.954,0.0,0.342,0.793,95.89,1jkBuuCCqDzsXaNxOYavuI,160813
0.748,0.697,-4.856,0.0424,0.814,0.0,0.0999,0.839,144.037,1KkjWOqsqIqy3nHF7sDcCe,276707
0.735,0.526,-10.906,0.235,0.11,1.87e-05,0.0992,0.747,94.026,4E9W5CF1SVwRrYX8xZ7H2x,250851
0.82,0.703,-2.829,0.0405,0.0793,0.0,0.0357,0.97,97.961,76k8YBhXUIc7cUtE7bFNOP,205813
0.62,0.496,-9.757,0.0302,0.766,0.942,0.084,0.574,115.008,4NvoIMq8DkHSHxP5CLAj1Q,219387
0.296,0.353,-9.391,0.0374,0.88,0.00148,0.196,0.458,164.348,0Rg4ARYercB7bCrRtTMpo7,189521
0.428,0.606,-7.381,0.173,0.264,0.0,0.129,0.118,68.055,1FMJcAZRu3XbsFC72nZ22w,125800
0.829,0.733,-6.358,0.125,0.388,1.55e-06,0.121,0.249,96.93,0bReq4rVRG4etHgPm7i6Fv,144840
0.797,0.783,-4.63,0.0539,0.0504,0.0088,0.344,0.857,109.983,6mA4skWQeo6tjTMs1T08uI,178364
0.708,0.673,-4.192,0.0324,0.079,1.38e-06,0.0672,0.638,139.935,3meXJ4EucHos4ay2kMDzQz,212554
0.821,0.85,-6.453,0.158,0.0546,6.56e-05,0.0678,0.225,140.119,4F5xOX8qmaDcZgM0hYyVAI,141004
0.609,0.596,-9.557,0.042,0.254,3.59e-06,0.0869,0.313,124.964,6Pw6yPo73bB1dOEDRZkGe0,252819
0.51,0.888,-5.006,0.0848,0.239,1.2e-06,0.104,0.51,150.181,17EfwzbGBxNz45NvduJtnz,314680
0.521,0.695,-5.039,0.0501,0.0297,0.0,0.0883,0.608,131.832,02Lanpk8daMNnOrVUdqyaF,195840
0.455,0.758,-5.164,0.0428,1.33e-05,0.0503,0.0898,0.273,140.061,3gq4nxtnH8HPLj6GgDD4xD,301413
0.409,0.36,-9.082,0.0264,0.779,0.96,0.127,0.387,92.556,01QEDDx3pcArIsAGPlorN7,194920
0.18,0.006,-33.371,0.0449,0.995,0.92,0.094,0.11,61.644,3nRI0y8qHCaS8Vn8wshbKG,196061
0.437,0.999,-3.574,0.21,0.000119,0.947,0.234,0.0384,114.997,49Za6OZYIKkPRfFszJB1zy,221615
0.685,0.819,-6.708,0.0292,0.278,0.0562,0.182,0.44,119.998,0oNMDziM8JjAo3Ec1KD5wi,194016
0.725,0.738,-8.383,0.132,0.157,0.513,0.348,0.294,125.097,79OUttYM7WQUzEtsugTwEX,136320
0.431,0.706,-8.249,0.0298,0.0814,0.827,0.337,0.535,91.024,1t30ilLujUB0QmgnSo7XnH,219680
0.569,0.354,-13.585,0.0368,0.915,0.919,0.072,0.649,137.039,5075GMTwbeIDAg0IMiC1mv,78400
0.576,0.531,-11.404,0.0395,0.783,0.0164,0.121,0.655,111.902,0ogVMcRZCS8xHnm6JqZZkv,259067
0.51,0.68,-8.157,0.0379,0.0387,0.0119,0.287,0.211,129.806,6lv6Tq43sHz3OJE0MYdrac,258333
0.739,0.289,-13.211,0.0565,0.435,0.00787,0.109,0.542,92.025,6upGqMDMW3mn1qFV5rcvkF,211304
0.508,0.106,-18.619,0.0459,0.946,0.885,0.103,0.196,114.401,5YXzLfUC51zH8pTmi7eVrB,228529
0.583,0.36,-13.599,0.0295,0.854,0.000793,0.105,0.22,95.098,2xllwk3ydT2h1yDBXmHdj1,214785
0.642,0.453,-9.524,0.0279,0.00545,0.889,0.113,0.36,135.053,6CRpDsBSkUolekGGSwYsYD,183014
0.463,0.446,-7.3,0.0713,0.569,0.0,0.0883,0.684,167.693,5Srwk2wx8WrzJDAJvoGwBs,223000
0.69,0.595,-7.041,0.0408,0.125,0.0,0.229,0.393,150.03,0SxBCroOpz06dNxi5HrLti,226600
0.577,0.261,-13.185,0.03,0.975,0.933,0.103,0.231,120.045,5GlExkxgARH3u0beowRy3U,168001
0.541,0.355,-15.498,0.0678,0.0587,0.0436,0.0514,0.635,200.333,39ZpmbCAMly36JcaRaCRQx,303427
0.141,0.902,-5.046,0.0651,0.00588,0.0808,0.0877,0.195,80.385,2l8ikIDLkvHxk38KOxVIMP,202112
0.57,0.266,-10.126,0.0335,0.745,0.00134,0.0739,0.228,120.073,54XgIq26qkDDWu7bkIsKF2,294000
0.604,0.85,-5.542,0.0413,0.518,0.0,0.0969,0.761,141.933,77pFHFviVrb2iOP2gMFDNf,177580
0.679,0.156,-13.92,0.036,0.908,0.0,0.103,0.265,135.846,6Qu9OC9o7f8QvTQtrWYdQX,234176
0.33,0.128,-10.137,0.0343,0.902,0.0,0.142,0.187,89.92,0f2ThgDRd3cwadOguTh0W1,147948
0.604,0.613,-5.04,0.195,0.117,0.155,0.0794,0.386,159.843,6VIGABEcC3uzw0Bque9ux5,195440
0.648,0.555,-12.692,0.0839,0.176,0.0,0.115,0.0764,142.022,6mf9A2tZHyWXedG5Sn3936,223213
0.839,0.548,-8.126,0.279,0.28,0.0,0.0761,0.418,119.972,7bN3ZW3DTNwHqdqSUKdwkv,295724
0.709,0.842,-4.945,0.0349,0.312,0.0,0.111,0.568,115.044,4ZvfQpBadH2sedjYnp2adl,184000
0.812,0.654,-8.659,0.197,0.217,0.797,0.637,0.542,95.408,2n5vo6sIfRRmM6cdG5bHON,251640
0.369,0.419,-11.116,0.0444,0.96,6.65e-05,0.087,0.11,132.039,42WjBJfptqlPaNohSVk6Aj,337333
0.493,0.504,-8.358,0.0262,0.0398,0.000486,0.116,0.0771,97.264,4RduurLo2MLs1JeOzsO6t3,157227
0.68,0.489,-15.391,0.0294,0.0123,0.836,0.0411,0.79,112.079,19i1awc6eUp0HSs5JtCcfz,393627
0.5,0.331,-14.149,0.0262,0.867,0.00101,0.348,0.704,97.072,3Eyc2nNcrJIM673UPNGSXV,187973
0.767,0.596,-7.74,0.0574,0.122,0.0312,0.0741,0.853,92.008,6XgdKZf82J33tAP0YS9P0H,268240
0.47,0.274,-17.39,0.0683,0.666,0.657,0.0845,0.197,86.902,3o2TcyYloA6LFYo2kcemqJ,524080
0.639,0.564,-9.1,0.0805,0.0234,0.0,0.0467,0.631,115.107,3yilsAnbDMSTMRA5AR1Eg3,206500
0.702,0.363,-6.93,0.0615,0.767,9.03e-06,0.0978,0.583,83.769,7mH5C0vbuK4YvYsobyZUIK,228624
